curve_id,group,split,t_day,increment_ue_per_MPa,anchor_day,context_at_day10,rho,fc,E28
NU00843,NU_L129,train,6.71,5.3367,0.32,True,2274.88,33.32,21952.0
NU00843,NU_L129,train,14.63,6.489799999999995,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,20.33,7.346899999999998,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,27.03,8.5,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,34.35,9.224499999999999,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,47.38,8.9388,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,61.76,9.948999999999998,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,72.83,10.8061,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,88.65,10.377499999999998,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,100.09,10.377499999999998,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,115.81,11.816299999999998,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,126.13,12.101999999999997,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,138.06,11.673499999999997,0.32,False,2274.88,33.32,21952.0
NU00843,NU_L129,train,150.36,12.244899999999994,0.32,False,2274.88,33.32,21952.0
NU00847,NU_L129,train,0.16,0.0,0.16,True,2368.03,28.61,30184.0
NU00847,NU_L129,train,0.99,4.95920000000001,0.16,True,2368.03,28.61,30184.0
NU00847,NU_L129,train,2.02,10.489800000000002,0.16,True,2368.03,28.61,30184.0
NU00847,NU_L129,train,3.0,14.316300000000012,0.16,True,2368.03,28.61,30184.0
NU00847,NU_L129,train,4.88,18.428600000000003,0.16,True,2368.03,28.61,30184.0
NU00847,NU_L129,train,5.76,23.561700000000002,0.16,True,2368.03,28.61,30184.0
NU00847,NU_L129,train,6.91,25.8057,0.16,True,2368.03,28.61,30184.0
NU00847,NU_L129,train,13.78,36.21470000000001,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,20.6,41.62270000000001,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,27.79,47.234700000000004,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,34.65,49.37770000000002,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,41.08,50.3977,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,47.5,53.8677,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,53.88,55.19369999999999,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,59.86,55.499700000000004,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,73.08,60.60170000000001,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,88.24,61.928700000000006,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,99.0,62.642700000000005,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,116.25,65.09170000000002,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,128.93,64.98970000000001,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,140.79,65.90770000000002,0.16,False,2368.03,28.61,30184.0
NU00847,NU_L129,train,155.31,64.98970000000001,0.16,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,0.33,0.0,0.33,True,2368.03,28.61,30184.0
NU00849,NU_L129,train,2.2,4.112299999999998,0.33,True,2368.03,28.61,30184.0
NU00849,NU_L129,train,4.12,7.367399999999996,0.33,True,2368.03,28.61,30184.0
NU00849,NU_L129,train,5.96,8.214299999999994,0.33,True,2368.03,28.61,30184.0
NU00849,NU_L129,train,7.24,8.928599999999996,0.33,True,2368.03,28.61,30184.0
NU00849,NU_L129,train,14.14,10.204099999999997,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,19.96,11.765299999999996,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,27.91,14.591899999999995,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,35.15,15.3061,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,42.5,18.704099999999997,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,48.62,18.989800000000002,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,55.73,20.122500000000002,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,63.88,20.551000000000002,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,74.36,21.8266,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,91.18,22.530599999999993,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,105.48,23.663299999999992,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,116.98,24.23469999999999,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,132.43,25.928600000000003,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,143.11,26.78569999999999,0.33,False,2368.03,28.61,30184.0
NU00849,NU_L129,train,159.5,26.928600000000003,0.33,False,2368.03,28.61,30184.0
NU00853,NU_L129,train,0.73,0.0,0.73,True,2399.2,31.46,25676.0
NU00853,NU_L129,train,1.01,0.724499999999999,0.73,True,2399.2,31.46,25676.0
NU00853,NU_L129,train,1.77,2.020400000000002,0.73,True,2399.2,31.46,25676.0
NU00853,NU_L129,train,2.89,3.4694000000000003,0.73,True,2399.2,31.46,25676.0
NU00853,NU_L129,train,3.75,3.908200000000001,0.73,True,2399.2,31.46,25676.0
NU00853,NU_L129,train,6.96,5.7856999999999985,0.73,True,2399.2,31.46,25676.0
NU00853,NU_L129,train,7.84,6.5101999999999975,0.73,True,2399.2,31.46,25676.0
NU00853,NU_L129,train,9.67,6.5101999999999975,0.73,True,2399.2,31.46,25676.0
NU00853,NU_L129,train,10.72,8.387799999999999,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,13.3,8.234700000000004,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,16.53,8.234700000000004,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,17.47,9.398000000000003,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,19.92,9.540799999999997,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,21.13,8.959200000000003,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,22.18,9.826500000000003,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,24.04,9.398000000000003,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,31.25,10.551000000000002,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,34.25,10.122500000000002,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,38.14,10.989800000000002,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,41.7,11.857199999999999,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,45.54,9.826500000000003,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,47.47,10.4082,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,51.35,9.398000000000003,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,55.0,10.551000000000002,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,63.73,12.142899999999997,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,68.23,11.5612,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,73.82,14.1633,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,78.2,14.1633,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,82.41,14.1633,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,87.3,14.020400000000002,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,97.43,14.020400000000002,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,102.63,14.1633,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,108.65,15.0306,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,114.43,14.1633,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,118.66,15.4694,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,128.9,15.755099999999999,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,133.66,15.755099999999999,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,142.96,15.316299999999998,0.73,False,2399.2,31.46,25676.0
NU00853,NU_L129,train,155.28,16.040799999999997,0.73,False,2399.2,31.46,25676.0
NU00892,NU_L130,validation,0.04,0.0,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,0.05,5.102000000000004,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,0.1,7.142800000000008,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,0.2,9.183600000000013,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,0.4,11.224500000000006,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,1.0,20.408100000000005,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,2.0,25.51020000000001,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,3.1,30.611800000000002,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,4.1,34.69380000000001,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,5.2,36.73480000000001,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,6.2,36.73480000000001,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,7.2,38.775800000000004,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,8.3,42.85680000000001,0.04,True,2207.07,24.6,25088.0
NU00892,NU_L130,validation,10.2,43.87780000000001,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,12.2,43.87780000000001,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,14.4,47.95880000000001,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,17.3,47.95880000000001,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,19.5,52.040800000000004,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,21.5,55.10180000000001,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,24.9,53.0608,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,26.8,58.162800000000004,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,29.2,59.18380000000002,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,31.8,63.26480000000001,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,36.7,62.2448,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,41.6,65.3058,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,49.0,65.3058,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,56.0,67.3468,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,63.5,67.3468,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,70.5,67.3468,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,78.2,68.36780000000002,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,85.5,70.40780000000001,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,100.4,72.4488,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,116.8,72.4488,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,131.5,74.4898,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,146.5,74.4898,0.04,False,2207.07,24.6,25088.0
NU00892,NU_L130,validation,159.6,76.5308,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,0.04,0.0,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,0.07,8.163300000000007,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,0.1,10.204099999999997,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,0.2,12.244900000000001,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,0.4,14.285799999999995,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,1.0,20.408200000000008,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,2.1,23.469400000000007,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,3.1,26.530699999999996,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,4.2,30.612300000000005,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,5.2,33.673500000000004,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,6.2,37.7551,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,7.3,36.734700000000004,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,8.3,37.7551,0.04,True,2207.07,24.6,25088.0
NU00893,NU_L130,validation,10.3,40.8164,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,13.3,42.857200000000006,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,15.5,43.8776,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,17.5,45.9186,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,20.5,48.979600000000005,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,22.5,49.9996,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,25.1,51.0206,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,28.0,52.0406,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,31.9,54.081599999999995,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,34.8,56.122600000000006,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,39.0,56.122600000000006,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,44.1,58.1636,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,51.2,59.1836,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,59.0,62.244600000000005,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,65.8,63.265600000000006,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,75.1,63.265600000000006,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,80.5,65.3066,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,96.2,65.3066,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,111.0,70.4086,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,127.8,71.4286,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,142.3,73.46960000000001,0.04,False,2207.07,24.6,25088.0
NU00893,NU_L130,validation,156.8,73.46960000000001,0.04,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,0.1,0.0,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,0.15,1.020399999999995,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,0.25,2.0407999999999973,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,0.45,4.081599999999995,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,1.05,6.122399999999999,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,2.05,11.224499999999999,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,3.15,11.224499999999999,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,4.15,13.265299999999996,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,5.15,15.3061,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,6.15,15.3061,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,7.25,16.326500000000003,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,8.25,18.367299999999993,0.1,True,2207.07,24.6,25088.0
NU00894,NU_L130,validation,10.15,19.387700000000002,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,13.25,21.428599999999996,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,15.35,22.44899999999999,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,17.15,23.4694,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,20.15,24.489799999999995,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,22.35,25.51019999999999,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,24.65,27.550999999999995,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,27.45,28.571400000000004,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,31.45,28.571400000000004,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,34.85,29.5918,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,38.95,30.612199999999994,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,43.85,32.653,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,50.65,33.6735,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,58.55,34.69389999999999,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,64.95,36.7347,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,71.25,37.75509999999999,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,79.95,39.795899999999996,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,95.95,41.8367,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,108.35,43.87749999999999,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,126.95,44.8979,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,139.25,44.8979,0.1,False,2207.07,24.6,25088.0
NU00894,NU_L130,validation,152.95,45.918299999999995,0.1,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,0.07,0.0,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,0.2,2.0407999999999973,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,0.3,2.0407999999999973,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,1.0,8.163199999999996,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,2.0,11.224399999999996,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,6.9,18.3673,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,7.2,16.326499999999996,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,8.0,17.346899999999998,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,9.0,16.326499999999996,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,10.0,14.285699999999999,0.07,True,2207.07,24.6,25088.0
NU00895,NU_L130,validation,13.0,16.326499999999996,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,14.8,20.408099999999997,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,17.0,20.408099999999997,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,19.9,21.428499999999993,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,27.1,22.448900000000002,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,34.4,24.489799999999995,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,40.3,27.550999999999995,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,41.6,28.57139999999999,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,47.6,29.5918,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,54.8,36.7347,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,61.8,35.7142,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,76.7,36.7347,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,82.4,39.795899999999996,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,88.6,38.7755,0.07,False,2207.07,24.6,25088.0
NU00895,NU_L130,validation,95.2,39.795899999999996,0.07,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,0.1,0.0,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,1.0,1.6326000000000036,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,1.2,1.122399999999999,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,2.0,3.775500000000001,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,3.0,2.7550999999999988,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,4.3,3.9795000000000016,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,5.0,4.8979,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,5.9,9.081600000000002,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,6.9,7.652999999999999,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,7.9,9.5918,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,8.9,14.387700000000002,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,9.8,12.040799999999997,0.1,True,2207.07,24.6,25088.0
NU00896,NU_L130,validation,12.8,17.7551,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,13.7,13.265300000000003,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,15.9,14.693800000000003,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,16.9,14.5918,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,22.8,17.7551,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,26.5,19.0816,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,27.6,16.632600000000004,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,29.6,16.1224,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,30.8,19.387700000000002,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,35.0,21.7346,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,40.4,21.632600000000004,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,47.2,19.5918,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,54.8,22.959100000000007,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,61.6,22.040799999999997,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,68.0,20.6122,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,75.6,22.1428,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,83.0,23.3673,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,88.2,24.489800000000002,0.1,False,2207.07,24.6,25088.0
NU00896,NU_L130,validation,94.8,24.387699999999995,0.1,False,2207.07,24.6,25088.0
NU00897,NU_L130,validation,0.03,0.0,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,0.2,10.204100000000004,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,0.3,14.387700000000002,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,1.0,22.1428,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,2.0,29.5918,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,3.1,34.8979,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,4.1,37.550999999999995,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,5.1,39.99999999999999,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,6.1,42.3466,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,7.2,45.2036,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,8.2,44.999599999999994,0.03,True,2177.07,24.79,26068.0
NU00897,NU_L130,validation,11.2,47.7546,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,13.2,51.73459999999999,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,15.4,52.7546,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,18.4,54.7956,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,20.4,55.1016,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,22.3,55.1016,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,25.7,55.2036,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,27.5,62.142599999999995,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,29.6,60.510600000000004,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,32.6,61.73459999999999,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,36.3,64.18360000000001,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,41.6,64.18360000000001,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,48.5,66.7346,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,55.7,66.7346,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,62.4,70.9186,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,70.2,69.28559999999999,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,76.4,71.7346,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,83.5,74.79559999999998,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,97.6,80.10159999999999,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,115.0,82.5506,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,127.0,83.6736,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,141.0,86.53059999999999,0.03,False,2177.07,24.79,26068.0
NU00897,NU_L130,validation,151.0,84.89759999999998,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,0.03,0.0,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,0.06,1.7346999999999966,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,0.07,4.387799999999999,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,0.21,9.898000000000003,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,0.31,10.714300000000001,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,1.01,17.959200000000003,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,2.11,21.428599999999996,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,3.11,25.510200000000005,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,4.21,27.8572,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,5.21,30.7143,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,6.31,32.5511,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,7.21,33.7755,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,9.11,35.9184,0.03,True,2177.07,24.79,26068.0
NU00898,NU_L130,validation,11.21,39.898,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,14.31,41.836800000000004,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,16.71,43.3671,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,18.71,44.490100000000005,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,21.61,47.2451,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,23.61,48.571099999999994,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,29.01,51.633100000000006,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,38.01,52.5511,0.03,False,2177.07,24.79,26068.0
NU00898,NU_L130,validation,45.21,55.000099999999996,0.03,False,2177.07,24.79,26068.0
